date,time,1:t_gpu,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:p_state,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:cpu_pstate,1:cpu_cap,1:cpu_temp
2022/09/06,17:37:12,63.0625,555,100 %,6000,100,38,3,101286,51712,44074,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:37:14,62.75,555,100 %,6000,100,41,3,105034,54050,45484,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:15,62.5938,840,100 %,6000,99,41,3,105177,54654,45023,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:37:16,66,1485,100 %,9000,99,63,0,128074,68675,53899,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:37:17,66.1875,1500,100 %,9000,99,67,0,149520,80349,63671,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:37:18,66.3438,1515,100 %,9000,100,62,0,149530,81077,62953,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:37:19,66.625,1500,100 %,9000,99,62,0,149421,81256,62665,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:37:20,66.3125,1605,100 %,9000,99,68,0,148714,80017,63197,0.837500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,85
2022/09/06,17:37:21,62.75,1845,100 %,9000,100,42,0,112157,57478,49179,0.975000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,88
2022/09/06,17:37:22,66.3125,1515,100 %,9000,99,59,0,107056,55332,46224,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:23,62.8125,690,100 %,6000,100,46,3,100502,51125,43877,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:25,62.9375,525,100 %,6000,100,43,3,105992,55026,45466,0.637500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:26,66.4063,1500,100 %,9000,99,60,0,145500,79670,60330,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:37:27,66.4688,1500,100 %,9000,99,65,0,149299,80073,63726,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:37:28,63.2188,720,100 %,6000,100,46,3,133919,71367,57052,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,64
2022/09/06,17:37:29,62.5,1755,100 %,9000,99,40,0,86697,42793,38404,0.875000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,85
2022/09/06,17:37:30,65.0313,1530,100 %,9000,99,38,0,99749,51186,43063,0.818750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:31,66.7188,1545,100 %,9000,99,58,0,149187,81756,61931,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:37:32,66.6875,1470,100 %,9000,99,63,0,149564,81338,62726,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,74
2022/09/06,17:37:33,66.875,1500,100 %,9000,99,64,0,149241,80253,63488,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,93
2022/09/06,17:37:34,63.9375,480,100 %,6000,100,36,3,132309,70066,56743,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,65
2022/09/06,17:37:35,62.875,1845,100 %,9000,99,41,0,86458,42698,38260,0.975000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,90
2022/09/06,17:37:36,63.25,570,100 %,6000,99,43,3,88699,43813,39386,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,64
2022/09/06,17:37:38,65.9375,1545,100 %,9000,100,47,0,100999,51879,43620,0.743750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:37:39,62.8125,720,100 %,6000,100,62,3,102673,52460,44713,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:37:40,65.25,1515,100 %,9000,99,47,0,102345,51587,45258,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:37:41,62.6563,765,100 %,6000,99,45,3,97793,50155,42138,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:37:42,62.625,660,100 %,6000,99,45,3,105475,54656,45319,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:37:43,62.9688,615,100 %,6000,100,41,3,106115,55551,45064,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:44,65.9375,1500,100 %,9000,99,61,0,149200,82058,61642,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,73
2022/09/06,17:37:45,65.8125,1455,100 %,9000,99,69,0,148742,80197,63045,0.818750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,84
2022/09/06,17:37:46,63.4063,450,100 %,6000,100,32,3,135315,72143,57672,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,66
2022/09/06,17:37:47,62.25,555,100 %,6000,99,38,3,78370,36812,36058,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,62
2022/09/06,17:37:48,61.9688,375,100 %,6000,99,38,3,84309,40704,38105,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,82
2022/09/06,17:37:50,65.5313,1575,100 %,9000,100,42,0,97938,49571,42867,0.831250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:51,62.4375,855,100 %,6000,100,51,3,104674,54204,44970,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:37:52,62.0938,870,100 %,6000,100,54,3,103558,53342,44716,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:37:53,65.6875,1500,100 %,9000,99,59,0,137453,75080,56873,0.843750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:37:54,66.0625,1470,100 %,9000,99,66,0,150066,81472,63094,0.775000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,73
2022/09/06,17:37:55,66.2188,1530,100 %,9000,99,61,0,149021,80125,63396,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,87
2022/09/06,17:37:56,66.4063,1635,100 %,9000,99,60,0,149315,81391,62424,0.856250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,99
2022/09/06,17:37:57,63.875,570,100 %,6000,99,58,3,132911,70700,56711,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,65
2022/09/06,17:37:58,63.125,870,100 %,6000,100,46,3,89002,43687,39815,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,65
2022/09/06,17:38:00,66,1560,100 %,9000,100,48,0,97254,48966,42788,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:38:01,63,495,100 %,6000,100,60,3,97229,48669,43060,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:38:02,65.3438,1560,100 %,9000,99,49,0,102081,51312,45269,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:38:03,62.1563,810,100 %,6000,100,41,3,96297,48703,42094,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:04,65.5,1470,100 %,9000,99,45,0,114654,60851,48303,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:38:05,62,975,100 %,6000,99,29,3,97315,48662,43153,0.643750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:38:06,62.1875,810,100 %,6000,99,32,3,103819,53887,44432,0.631250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:38:07,65.5313,1440,100 %,9000,99,68,0,147597,79760,62337,0.768750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,73
2022/09/06,17:38:08,66.0313,1560,100 %,9000,99,60,0,148812,80785,62527,0.818750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:38:09,66.2813,1545,100 %,9000,99,60,0,150010,82036,62474,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:38:10,66.375,1485,100 %,9000,99,68,0,149531,80681,63350,0.775000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,82
2022/09/06,17:38:11,62.8438,750,100 %,6000,99,38,3,116785,60645,50640,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:38:13,64.9688,1545,100 %,9000,99,40,0,90205,44761,39944,0.850000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,65
2022/09/06,17:38:14,62.75,675,100 %,6000,100,56,3,107608,55674,46434,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:38:15,62.625,510,100 %,6000,100,54,3,104475,54287,44688,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:38:16,65.875,1635,100 %,9000,98,59,0,127337,69952,51885,0.837500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:38:17,66.4688,1530,100 %,9000,99,62,0,149831,81356,62975,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,74
2022/09/06,17:38:18,66.6563,1545,100 %,9000,99,60,0,149440,81141,62799,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,95
2022/09/06,17:38:19,62.4375,540,100 %,6000,99,37,3,93000,45563,41937,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:38:20,64.7188,1560,100 %,9000,99,44,3,85182,40380,39302,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,91
2022/09/06,17:38:22,62.2813,555,100 %,6000,99,35,3,81814,38737,37577,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,62
2022/09/06,17:38:23,63.1875,735,100 %,6000,99,51,3,104216,53431,45285,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:24,62.2188,495,100 %,6000,100,46,3,100155,50822,43833,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:38:25,65.8438,1620,100 %,9000,99,60,0,132852,71846,55506,0.825000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:38:26,66,1560,100 %,9000,99,66,0,149438,80581,63357,0.825000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:38:27,66.1563,1605,100 %,9000,99,59,0,149644,81490,62654,0.843750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,72
2022/09/06,17:38:28,66.5,1500,100 %,9000,99,63,0,149536,81426,62610,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,89
2022/09/06,17:38:29,67,1485,100 %,9000,99,67,0,149677,80925,63252,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,96
2022/09/06,17:38:30,62.75,855,100 %,6000,99,38,3,83254,40199,37555,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:38:32,63,585,100 %,6000,100,42,3,90362,45206,39656,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,66
2022/09/06,17:38:33,65.875,1470,100 %,9000,99,56,3,103985,53172,45313,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:34,62.5313,840,100 %,6000,97,42,3,79357,37964,35893,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:38:35,65.2813,1530,100 %,9000,99,57,3,107864,56687,45677,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,68
2022/09/06,17:38:36,64.7813,1590,100 %,9000,95,56,0,105113,54528,45085,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:37,64.0938,1530,100 %,9000,99,38,0,100945,52440,43005,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:38:38,61.4063,585,100 %,6000,99,47,3,92074,45186,41388,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:38:39,65.5,1545,100 %,9000,100,61,0,149392,81359,62533,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:38:40,65.7813,1530,100 %,9000,100,61,0,149461,81555,62406,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:38:42,65.7188,1515,100 %,9000,99,68,0,149308,80907,62901,0.825000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,70
2022/09/06,17:38:43,66.1875,1485,100 %,9000,99,63,0,149631,80747,63384,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,77
2022/09/06,17:38:44,66.5,1485,100 %,9000,99,62,0,149332,81300,62532,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,98
2022/09/06,17:38:45,63.3438,885,100 %,6000,99,44,3,93452,47123,40829,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,62
2022/09/06,17:38:46,65.125,1605,100 %,9000,99,42,0,98574,50683,42391,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,67
2022/09/06,17:38:47,64.3438,1530,100 %,9000,99,42,0,100176,51947,42729,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:38:48,65.5313,1515,100 %,9000,99,66,0,114820,60255,49065,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:38:49,65.9063,1515,100 %,9000,99,63,0,148782,80724,62558,0.843750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:38:50,66.4688,1530,100 %,9000,99,62,0,149871,81515,62856,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,76
2022/09/06,17:38:51,66.4063,1500,100 %,9000,99,67,0,149139,80174,63465,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,98
2022/09/06,17:38:52,67.0938,1530,100 %,9000,99,60,0,149623,81357,62766,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,96
2022/09/06,17:38:53,63,570,100 %,6000,99,38,0,95119,47648,41971,0.912500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,84
2022/09/06,17:38:54,63.3125,1500,100 %,9000,99,43,0,88371,43545,39326,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,91
2022/09/06,17:38:55,62.5,630,100 %,6000,99,35,3,86016,41807,38709,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:57,62.2813,555,100 %,6000,100,41,3,94460,47133,41827,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:38:58,64.5625,1485,100 %,9000,99,39,0,111498,58239,47759,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:38:59,62.25,570,100 %,6000,100,57,3,98522,50111,42911,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
