DateTime,Fan1Speed,Fan2Speed,CPU Local Temp,GPU Local Temp,CPU Sensor Temp,GPU Sensor Temp,ChargeIC Sensor Temp,Environment Sensor Temp,SSD Sensor Temp,RAM Sensor Temp,PCH Local Temp,PCH Sensor Temp,VRAM Sensor Temp,FBVDDQ Sensor Temp,LidStatus,AdapterH,AdapterL,ThermalMode,PsysH,PsysL
4/17/2024 7:11:52 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:11:54 PM,51,52,72,81,66,62,67,36,74,0,75,0,63,67,14,1,74,3,0,252
4/17/2024 7:11:55 PM,51,52,83,79,67,62,67,36,74,0,76,0,63,67,14,1,74,3,0,234
4/17/2024 7:11:57 PM,51,52,78,80,67,63,67,36,74,0,76,0,63,67,14,1,74,3,0,220
4/17/2024 7:11:58 PM,51,52,74,80,68,63,67,36,73,0,75,0,63,67,14,1,74,3,0,214
4/17/2024 7:12:00 PM,51,52,72,82,68,62,67,36,73,0,78,0,63,67,14,1,74,3,0,208
4/17/2024 7:12:01 PM,51,52,72,81,67,62,67,36,74,0,76,0,63,67,14,1,74,3,0,104
4/17/2024 7:12:03 PM,51,52,71,82,67,63,67,35,73,0,76,0,63,67,14,1,74,3,0,224
4/17/2024 7:12:05 PM,51,52,71,82,67,63,67,36,73,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:12:06 PM,51,52,71,81,67,63,67,35,73,0,77,0,63,67,14,1,74,3,0,213
4/17/2024 7:12:08 PM,52,52,71,82,67,63,67,36,73,0,76,0,63,67,14,1,74,3,0,206
4/17/2024 7:12:10 PM,51,52,71,82,67,62,67,36,73,0,77,0,63,67,14,1,74,3,0,227
4/17/2024 7:12:11 PM,51,52,71,81,67,63,67,36,73,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:12:13 PM,51,52,71,82,67,63,67,36,74,0,78,0,63,67,14,1,74,3,0,216
4/17/2024 7:12:14 PM,51,52,71,82,67,63,67,36,73,0,76,0,63,67,14,1,74,3,0,213
4/17/2024 7:12:16 PM,51,52,71,82,67,63,67,36,73,0,78,0,63,67,14,1,74,3,0,108
4/17/2024 7:12:18 PM,51,52,71,82,67,62,67,35,73,0,77,0,63,67,14,1,74,3,0,206
4/17/2024 7:12:19 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:12:21 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,108
4/17/2024 7:12:23 PM,51,52,71,81,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,209
4/17/2024 7:12:24 PM,51,52,71,81,66,62,67,35,73,0,76,0,63,67,14,1,74,3,0,219
4/17/2024 7:12:26 PM,51,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,227
4/17/2024 7:12:27 PM,51,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,180
4/17/2024 7:12:29 PM,51,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,196
4/17/2024 7:12:31 PM,51,52,71,82,66,63,67,36,74,0,75,0,63,67,14,1,74,3,0,211
